Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
2.4759999961,19,542478452.6644965400,,,
2.4799999960,19,574349798.3856200000,,,
2.4839999960,19,603754394.3053121600,,,
2.4879999959,19,628081368.0443489600,,,
2.4919999959,19,646865030.1316304200,,,
2.4959999959,19,661120689.8648965400,,,
2.4999999960,19,670970906.2295000600,,,
2.5039999960,19,675430551.1846965600,,,
2.5079999960,19,674151268.2415516400,,,
2.5119999959,19,667559925.2394740600,,,
2.5159999959,19,655337206.7420283600,,,
2.5199999961,19,636589590.8453420400,,,
2.5239999960,19,611772982.6789950100,,,
2.5279999960,19,582842950.6136224300,,,
2.5319999959,19,551283633.1174184100,,,
2.5359999959,19,517498802.7316405200,,,
2.5399999958,19,482276313.6551615000,,,
2.5439999960,19,447193313.5720086100,,,
2.5479999960,19,413046037.7060515900,,,
2.5519999960,19,379176993.8083971700,,,
2.5559999959,19,344912270.2087754600,,,
2.5599999959,20,310578710.2736987500,,,
2.5639999958,20,276586756.7535353900,,,
2.5679999958,20,242656032.3960409800,,,
2.5719999957,20,208715206.1024938500,,,
2.5759999957,20,175684745.9765884600,,,
2.5799999957,20,144630263.3370137500,,,
2.5839999958,20,115880644.3649643500,,,
2.5879999958,20,89587274.2604617330,,,
2.5919999958,20,66406931.1817272750,,,
2.5959999957,20,46988226.1331544370,,,
2.5999999957,20,31339568.7106940670,,,
2.6039999959,20,19158780.2876104940,,,
2.6079999958,20,10282325.8694725820,,,
2.6119999958,20,4470577.9874324948,,,
2.6159999957,20,1206261.6694159333,,,
2.6199999957,20,14389.1345365316,,,
2.6239999956,20,734902.5344335145,,,
2.6279999958,20,3444528.4349190402,,,
2.6319999958,20,8509455.5082218554,,,
2.6359999957,20,16886405.1052657400,,,
2.6399999957,20,30112706.4626125580,,,
2.6439999957,20,49936097.4708375930,,,
2.6479999959,20,78275703.7615104470,,,
2.6519999958,20,117467224.0469319500,,,
2.6559999958,20,169734932.6931720700,,,
2.6599999957,20,236065231.2473906000,,,
2.6639999957,20,316155024.7565811300,,,
2.6679999956,20,409337183.0053712100,,,
2.6719999958,20,514343292.4224079300,,,
