Time:250Hz,Epoch,sFiltered 0,Event Id,Event Date,Event Duration
1.8479999970,14,458653.8197257042,,,
1.8519999969,14,368703.3909436983,,,
1.8559999969,14,281423.1644680823,,,
1.8599999971,14,208029.8555703696,,,
1.8639999970,14,154264.5001566561,,,
1.8679999970,14,120060.5782952556,,,
1.8719999969,14,102402.7392709767,,,
1.8759999969,14,98793.7948070698,,,
1.8799999971,14,108007.4503309833,,,
1.8839999971,14,128143.4064971020,,,
1.8879999970,14,154212.0044490609,,,
1.8919999970,14,178187.7204071469,,,
1.8959999969,14,192275.2885853560,,,
1.8999999969,14,192491.1543815584,,,
1.9039999971,14,179735.1583160909,,,
1.9079999970,14,157822.4469276790,,,
1.9119999970,14,129869.2967958496,,,
1.9159999969,14,96522.3393173726,,,
1.9199999969,15,59136.1087669985,,,
1.9239999969,15,24639.7864933094,,,
1.9279999968,15,3578.5462345871,,,
1.9319999968,15,1153.5784931987,,,
1.9359999967,15,11851.0420491995,,,
1.9399999967,15,23064.7374010772,,,
1.9439999969,15,23957.4827093531,,,
1.9479999968,15,13531.1641927759,,,
1.9519999968,15,1862.6931123665,,,
1.9559999967,15,2644.7654478266,,,
1.9599999967,15,22584.3281392532,,,
1.9639999969,15,55289.1457060245,,,
1.9679999969,15,84072.8809470309,,,
1.9719999968,15,93408.0022019259,,,
1.9759999968,15,80269.0018694077,,,
1.9799999967,15,54033.6801391292,,,
1.9839999967,15,27087.2137570551,,,
1.9879999969,15,7818.2323925850,,,
1.9919999968,15,69.3145706940,,,
1.9959999968,15,5722.4542876693,,,
1.9999999967,15,27817.1856556250,,,
2.0039999967,15,72067.7624784616,,,
2.0079999969,15,144200.5431015631,,,
2.0119999968,15,243925.7556535434,,,
2.0159999968,15,360825.3537098019,,,
2.0199999968,15,475489.9510903845,,,
2.0239999967,15,564700.9832094703,,,
2.0279999967,15,610332.6832552005,,,
2.0319999969,15,609534.9843679472,,,
2.0359999968,15,576654.6844346720,,,
2.0399999968,15,533212.3825121357,,,
2.0439999967,15,496853.2731909103,,,
2.0479999967,16,478292.9038208844,,,
2.0519999966,16,482099.5729465855,,,
2.0559999966,16,504674.6301074393,,,
2.0599999966,16,530661.4138268752,,,
2.0639999965,16,534382.5570657125,,,
2.0679999965,16,489860.9986548058,,,
2.0719999967,16,385323.2885662784,,,
2.0759999966,16,235348.7331343079,,,
2.0799999966,16,85454.9479648796,,,
2.0839999965,16,2584.4223065720,,,
2.0879999965,16,49410.5870648226,,,
2.0919999967,16,254395.8310564961,,,
2.0959999966,16,592585.6840020106,,,
2.0999999966,16,983474.7408716938,,,
2.1039999966,16,1314618.0011037574,,,
2.1079999965,16,1495361.1937906318,,,
2.1119999965,16,1508590.7336785537,,,
2.1159999967,16,1411968.9970934689,,,
2.1199999966,16,1290046.0972611657,,,
2.1239999966,16,1206381.6863675229,,,
2.1279999965,16,1185885.8501939951,,,
2.1319999965,16,1218799.8952217114,,,
2.1359999967,16,1271628.1165044007,,,
2.1399999966,16,1301447.0011332645,,,
2.1439999966,16,1270668.8175671124,,,
2.1479999966,16,1157254.8794759926,,,
2.1519999965,16,961718.6027965222,,,
2.1559999965,16,711640.8389961439,,,
2.1599999967,16,455171.8089745459,,,
2.1639999966,16,240506.3956737418,,,
2.1679999966,16,95642.9727860001,,,
2.1719999965,16,22148.7078647878,,,
2.1759999965,17,657.9730451895,,,
2.1799999964,17,2084.3622378351,,,
2.1839999964,17,3015.3828515485,,,
2.1879999964,17,4.3519380650,,,
2.1919999963,17,15400.6631077996,,,
2.1959999963,17,93041.9114763985,,,
2.1999999965,17,284607.3411800909,,,
2.2039999964,17,629044.2666760670,,,
2.2079999964,17,1133824.9501736045,,,
2.2119999963,17,1766738.7888852989,,,
2.2159999963,17,2459280.4031400043,,,
2.2199999965,17,3122238.9870410417,,,
2.2239999964,17,3673996.0610979772,,,
2.2279999964,17,4067405.4061696259,,,
2.2319999964,17,4296936.9829236437,,,
2.2359999963,17,4390056.8207220826,,,
2.2399999963,17,4396903.4113731477,,,
2.2439999965,17,4377246.0342655014,,,
2.2479999964,17,4381269.1234374074,,,
2.2519999964,17,4435280.2560916096,,,
2.2559999963,17,4542741.3352097701,,,
2.2599999963,17,4693498.0360449562,,,
2.2639999965,17,4867755.5907301353,,,
2.2679999964,17,5035250.9929342661,,,
2.2719999964,17,5161284.5296225827,,,
2.2759999963,17,5220586.9476467287,,,
2.2799999963,17,5204688.8111143019,,,
2.2839999963,17,5117129.5811776984,,,
